Institution Index,Institution,Last Name,Mid Name,First Name,Ph.D. Graduation Year,Ph.D. Graduate School,Research Interest,H-index,Citations,Publications,Publications Divided by Co-authors,Remarks,Collector,,,,,,,
90,Fudan University,Zhang,,Wei,2008,Fudan University,"Computer vision,Artificial intelligence",,,13,2.8,name end 0016��google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Zhang,,Wenqing,2004,Shanghai Jiao Tong University,,10,324,1,0.2,no interset found,Yuanbo Xing,,,,,,,
90,Fudan University,Zhang,,Weihua,2007,Fudan University,Design automation,10,323,2,0.2,semanticsholar,Yuanbo Xing,,,,,,,
90,Fudan University,Zhang,,Mi,2010,University College Dublin,,9,1000,1,0.3,"semanticsholar,no interest found,graduate school not in the list,Mi zhang 0001",Yuanbo Xing,,,,,,,
90,Fudan University,Zhang,,Yanchun,1991,The University of Queensland,Artificial intelligence,10,1384,6,1.2,,Yiliyaer,,,,,,,
90,Fudan University,Zhang,,Yuejie,1999,Northeastern University,Artificial intelligence,11,379,6,1.1,,Yiliyaer,,,,,,,
90,Fudan University,Zhang,,Zhongzhi,2006,Dalian University of Technology,"The Web & information retrieval,Artificial intelligence",27,2334,6,1.8,,Yiliyaer,,,,,,,
90,Fudan University,Zhao,,Yunlei,2004,Fudan University,"Cryptography,Computer security,Economics & computation",,,7,3,google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Zhao,,Weidong,2001,Southeast University,,5,223,1,0.2,"graduate school not in the list,on interest found",Yuanbo Xing,,,,,,,
90,Fudan University,Zhao,,Wenyun,1989,Fudan University,Software engineering,4,50,6,1.2,master degree,Yiliyaer,,,,,,,
90,Fudan University,Zheng,,Xiaoqing,2007,Zhejiang University,"Artificial intelligence,Natural language processing",10,543,10,3.2,,Zhigeng Liu,,,,,,,
90,Fudan University,Zhou,,Yaqian,2005,Fudan University,Natural language processing,,,7,1.5,google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Zhou,,Shuigeng,2000,Fudan University,"Artificial intelligence,Databases",49,7795,26,6.7,,Zhigeng Liu,,,,,,,
90,Fudan University,Zhou,,Xiangdong,2003,Fudan University,Computer vision,2,10,5,1.1,,Yiliyaer,,,,,,,
90,Fudan University,Zhou,,Yangfan,2009,Chinese University of Hong Kong,Software engineering,17,1150,3,0.6,,Yuanbo Xing,,,,,,,
90,Fudan University,Zhu,,Shanfeng,2003,City University of Hong Kong,"Comp. bio & bioinformatics,Artificial intelligence,Machine learning & data mining",,,7,1.4,google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Zhu,,Yangyong,1994,Fudan University,Machine learning & data mining,13,980,4,0.8,,Yiliyaer,,,,,,,
59,Cornell University,Acharya,,Jayadev,2014,University of California - San Diego,Machine learning & data mining,20,1368,15,4.6,,Zechen Zhang,,,,,,,
59,Cornell University,Agarwal,,Rachit,2013,University of Illinois at Urbana-Champaign,Computer networks,27,3105,17,4.1,,Zhilang Yang,,,,,,,
59,Cornell University,Albonesi,Henry,David,1996,University of Massachusetts Amherst,Computer architecture,34,5043,15,5.5,,Zechen Zhang,,,,,,,
59,Cornell University,Alvisi,,Lorenzo,1996,Cornell University,"Computer networks,Operating systems",48,12327,23,4.1,,Zhilang Yang,,,,,,,
59,Cornell University,Andersen,,Erik,2014,University of Washington,Human-computer interaction,47,17979,14,3.3,"graduation year is estimated, not for sure",Zechen Zhang,,,,,,,
59,Cornell University,Artzi,,Yoav,2015,University of Washington,Natural language processing,24,2638,25,6.8,,Zhilang Yang,,,,,,,
59,Cornell University,Azenkot,,Shiri,2014,University of Washington,Human-computer interaction,21,1766,15,3.8,,Zechen Zhang,,,,,,,
59,Cornell University,Bala,,Kavita,1995,Massachusetts Institute of Technology,Computer graphics,44,9017,42,10.8,,Xueying Jiang,,,,,,,
59,Cornell University,Banerjee,,Siddhartha,2013,University of Texas at Austin,"Measurement & perf. analysis,Machine learning & data mining",16,1138,14,4.6,,Zechen Zhang,,,,,,,
59,Cornell University,Batten,,Christopher,2000,University of Cambridge,Computer architecture,20,2485,15,3.6,"master, not Ph.d.",Zechen Zhang,,,,,,,
59,Cornell University,Belongie,J.,Serge,2000,University of California - Berkeley,Computer vision,88,68766,91,24.9,,Xueying Jiang,,,,,,,
59,Cornell University,Benson,R.,Austin,2017,Stanford University,Machine learning & data mining,20,1927,18,6.3,,Zhilang Yang,,,,,,,
59,Cornell University,Bindel,,David,2006,University of California - Berkeley,Machine learning & data mining,27,5991,16,4.4,,Zechen Zhang,,,,,,,
59,Cornell University,Birman,P.,Kenneth,1981,University of California - Berkeley,Operating systems,66,23034,11,4.6,,Zechen Zhang,,,,,,,
59,Cornell University,Brachman,Jay,Ronald,1977,Havard University,Artificial intelligence,52,21326,12,5.5,,Zechen Zhang,,,,,,,
59,Cornell University,Cardie,,Claire,1994,University of Massachusetts Amherst,Natural language processing,67,21728,68,30.2,,Xueying Jiang,,,,,,,
59,Cornell University,Chattopadhyay,,Eshan,2016,University of Texas at Austin,Algorithms & complexity,10,472,10,3.7,,Zechen Zhang,,,,,,,
59,Cornell University,Choudhury,,Tanzeem,2004,Massachusetts Institute of Technology,Human-computer interaction,58,14902,38,8.3,,Xueying Jiang,,,,,,,
59,Cornell University,Constable,Lee,Robert,1968,Princeton University,Logic & verification,10,386,20,12.1,H-index and citation are cited from sematicscholar.org,Zhilang Yang,,,,,,,
59,Cornell University,Cosley,,Dan,2006,University of Minnesota,Human-computer interaction,42,9245,23,5.9,,Zhilang Yang,,,,,,,
59,Cornell University,Danescu-Niculescu-Mizil,,Cristian,2012,Cornell University,"Natural language processing,The Web & information retrieval",26,3913,27,8.3,,Zhilang Yang,,,,,,,
59,Cornell University,Delimitrou,,Christina,2015,Stanford University,Computer architecture,19,2412,10,3,,Zechen Zhang,,,,,,,
59,Cornell University,Dell,,Nicola,2015,University of Washington,"Human-computer interaction,Computer security",20,1298,17,3.5,,Zhilang Yang,,,,,,,
59,Cornell University,Estrin,,Deborah,1985,Massachusetts Institute of Technology,"The Web & information retrieval,Mobile computing,Human-computer interaction",131,129223,50,14.1,,Xueying Jiang,,,,,,,
59,Cornell University,Foster,,Nate,2009,University of Pennsylvania,"Programming languages,Computer networks",40,7831,22,6.7,,Zhilang Yang,,,,,,,
59,Cornell University,Ghosh,,Arpita,2006,Stanford University,"Economics & computation,The Web & information retrieval",86,36966,34,13.5,,Zhilang Yang,,,,,,,
59,Cornell University,Gomes,P.,Carla,1993,University of Edinburgh,Artificial intelligence,6,207,54,14.4,,Xueying Jiang,,,,,,,
59,Cornell University,Greenberg,P.,Donald,1968,Cornell University,Computer graphics,58,15702,42,14.7,from semanticscholar,Xueying Jiang,,,,,,,
59,Cornell University,Haghtalab,,Nika,2018,Carnegie Mellon University,"Machine learning & data mining,Artificial intelligence",13,530,15,4.3,,Zechen Zhang,,,,,,,
59,Cornell University,Halpern,Y.,Joseph,1981,Harvard University,Artificial intelligence,88,39962,72,33.9,,Xueying Jiang,,,,,,,
59,Cornell University,Hariharan,,Bharath,2015,University of California - Berkeley,Computer vision,29,11998,28,7.3,,Zhilang Yang,,,,,,,
59,Cornell University,Hirsh,,Haym,1966,Michigan State University,Artificial intelligence,41,6898,16,8.2,,Zechen Zhang,,,,,,,
59,Cornell University,Hoffman,,Guy,2008,Massachusetts Institute of Technology,Robotics,30,3587,7,2.6,,Zechen Zhang,,,,,,,
59,Cornell University,Hopcroft,Edward,John,1964,Stanford University,"Machine learning & data mining,The Web & information retrieval,Computer vision",78,68062,23,7.1,,Zhilang Yang,,,,,,,
59,Cornell University,Joachims,,Thorsten,2001,University of Dortmund,Machine learning & data mining,70,64901,59,26.8,,Xueying Jiang,,,,,,,
59,Cornell University,Juels,,Ari,1996,University of California - Berkeley,Computer security,83,36881,56,16.4,,Xueying Jiang,,,,,,,
59,Cornell University,Jung,F.,Malte,2011,Stanford University,Human-computer interaction,18,1255,11,2.6,,Zechen Zhang,,,,,,,
59,Cornell University,Kleinberg,Michael,Jon,1996,Massachusetts Institute of Technology,"The Web & information retrieval,Machine learning & data mining,Economics & computation",108,93364,119,47.6,,Xueying Jiang,,,,,,,
59,Cornell University,Kleinberg,D.,Robert,2005,Massachusetts Institute of Technology,"Algorithms & complexity,Economics & computation",57,11136,73,25,,Xueying Jiang,,,,,,,
59,Cornell University,Kozen,,Dexter,1977,Cornell University,"Logic & verification,Algorithms & complexity",54,19377,40,22.2,,Xueying Jiang,,,,,,,
59,Cornell University,Kress-Gazit,,Hadas,2008,University of Pennsylvania,Robotics,27,3592,35,12.3,,Zhilang Yang,,,,,,,
59,Cornell University,Kuleshov,,Volodymyr,2017,Stanford University,Machine learning & data mining,14,1253,11,4.7,,Zechen Zhang,,,,,,,
59,Cornell University,Lee,Dongyuel,Daniel,1995,Massachusetts Institute of Technology,Robotics,41,29761,67,24.2,,Xueying Jiang,,,,,,,
59,Cornell University,Lee,,Lillian,1997,Harvard University,"Natural language processing,The Web & information retrieval",38,35209,37,16.1,,Zhilang Yang,,,,,,,
59,Cornell University,Marschner,,Steve,1998,Cornell University,Computer graphics,45,9904,43,10.5,,Xueying Jiang,,,,,,,
59,Cornell University,Martínez,F.,José,2002,University of Illinois at Urbana-Champaign,Computer architecture,15,2744,15,4.6,,Zechen Zhang,,,,,,,
59,Cornell University,Mimno,M.,David,2012,University of Massachusetts Amherst,"Natural language processing,Machine learning & data mining",33,7612,21,6.8,,Zhilang Yang,,,,,,,
59,Cornell University,Morrisett,,J. Gregory,1995,Carnegie Mellon University,Programming languages,50,10700,7,2.3,seemed to be same person with Greg Morrisett,Zechen Zhang,,,,,,,
59,Cornell University,Morrisett,,Greg,1995,Carnegie Mellon University,"Computer security,Programming languages",50,10700,8,2.5,seemed to be same person with J. Gregory Morrisett,Zechen Zhang,,,,,,,
59,Cornell University,Myers,C.,Andrew,1999,Massachusetts Institute of Technology,"Programming languages,Computer security",52,13469,40,13.3,,Xueying Jiang,,,,,,,
59,Cornell University,Naaman,,Mor,2005,Stanford University,Human-computer interaction,56,15261,23,6.9,,Zhilang Yang,,,,,,,
59,Cornell University,Nissenbaum,,Helen,1983,Stanford University,Human-computer interaction,39,8965,4,1.2,,Zechen Zhang,,,,,,,
59,Cornell University,Pass,,Rafael,2006,Massachusetts Institute of Technology,"Cryptography,Algorithms & complexity",64,6555,62,24.5,from semanticscholar,Xueying Jiang,,,,,,,
59,Cornell University,Pollack,Elizabeth,Martha,1986,University of Pennsylvania,,53,15516,20,9.1,Interest can not be found,Zhilang Yang,,,,,,,
59,Cornell University,Ristenpart,,Thomas,,University of California - San Diego,Computer security,48,11991,61,15.4,Ph.D. Graduation Year can not be found,Xueying Jiang,,,,,,,
59,Cornell University,Rush,M.,Alexander,2014,Massachusetts Institute of Technology,Natural language processing,34,9918,40,12.2,,Xueying Jiang,,,,,,,
59,Cornell University,Sa,De,Christopher,2017,Stanford University,Machine learning & data mining,19,1696,21,5.8,,Zhilang Yang,,,,,,,
59,Cornell University,Sampson,,Adrian,2015,University of Washington,"Computer architecture,Programming languages",17,2987,9,2,,Zechen Zhang,,,,,,,
59,Cornell University,Schneider,Barry,Fred,1975,Stony Brook University,"Operating systems,Programming languages",63,23667,9,3.5,,Zechen Zhang,,,,,,,
59,Cornell University,Selman,,Bart,1991,University of Toronto,Artificial intelligence,73,29139,57,17.5,,Xueying Jiang,,,,,,,
59,Cornell University,Sengers,,Phoebe,1998,Carnegie Mellon University,Human-computer interaction,38,8146,19,6.1,,Zhilang Yang,,,,,,,
59,Cornell University,Shmatikov,,Vitaly,,Stanford University,Computer security,58,13538,42,14.4,Ph.D. Graduation Year can not be found; from semanticscholar,Xueying Jiang,,,,,,,
59,Cornell University,Shmoys,Benard,David,1984,University of California - Berkeley,,57,22904,24,8.8,Interest can not be found,Zhilang Yang,,,,,,,
59,Cornell University,Snavely,,Noah,2008,University of Washington,Computer vision,49,18269,55,16.3,,Xueying Jiang,,,,,,,
59,Cornell University,Sridharan,,Karthik,2011,Toyota Technological Institute Chicago,Machine learning & data mining,31,4531,22,6.7,,Zhilang Yang,,,,,,,
59,Cornell University,Suh,Edward,G.,2005,Massachusetts Institute of Technology,Computer architecture,35,10455,38,10.7,,Zhilang Yang,,,,,,,
59,Cornell University,Tarods,,Eva,1984,Eotvos University,Economics & computation,65,30743,64,23.6,Ph.D. Graduation School not found in idx2institution.csv,Xueying Jiang,,,,,,,
59,Cornell University,Trummer,,Immanuel,2016,Ecole Polytechnique Fédérale de Lausanne,Databases,13,629,16,6.4,"the first letter of graduate school is not E, but the capital form of ��, which is a french letter, yet can't be saved in csv file",Zechen Zhang,,,,,,,
59,Cornell University,Udell,,Madeleine,2015,Stanford University,Machine learning & data mining,18,1056,11,3.8,,Zechen Zhang,,,,,,,
59,Cornell University,Weatherspoon,,Hakim,2006,University of California - Berkeley,Computer networks,31,9035,10,1.9,,Zechen Zhang,,,,,,,
59,Cornell University,Weinberger,Q.,Kilian,2007,University of Pennsylvania,Machine learning & data mining,64,33731,57,13.9,,Xueying Jiang,,,,,,,
59,Cornell University,Williamson,Paul,David,1993,Massachusetts Institute of Technology,,44,13128,25,9,Interest can not be found,Zhilang Yang,,,,,,,
59,Cornell University,Zabih,,Ramin,,Stanford University,Computer vision,35,39319,31,11.8,Graduation year can not be found,Zhilang Yang,,,,,,,
59,Cornell University,Zhang,,Zhiru,2007,University of California - Los Angeles,Design automation,26,3045,28,8.3,,Zhilang Yang,,,,,,,
57,Columbia University,Aho,V.,Alfred,,Princeton University,Algorithms & complexity,67,85673,15,6.3,Can't find accurate mid name and Ph.D. graduate year.,Zimiao Zhou,,,,,,,
57,Columbia University,Allen,K.,Peter,1985,University of Pennsylvania,Robotics,4,80,74,27,"��Դ��semanticscholar,Can't find accurate mid name",Xiaojin Huang,,,,,,,
57,Columbia University,Andoni,,Alexandr,2009,Massachusetts Institute of Technology,Algorithms & complexity,34,5783,38,12.3,,Shuo Li,,,,,,,
57,Columbia University,Bareinboim,,Elias,2014,University of California - Los Angeles,"Artificial intelligence,Machine learning & data mining",19,1817,35,14,,Shuo Li,,,,,,,
57,Columbia University,Belhumeur,N.,Peter,1993,Harvard University,Computer vision,62,42108,45,14.5,Mid name is unknown.,Shuo Li,,,,,,,
57,Columbia University,Bellovin,M.,Steven,,University of North Carolina,Computer security,59,19521,14,7.3,Can't find accurate mid name and Ph.D. graduate year.,Zimiao Zhou,,,,,,,
57,Columbia University,Bishop,,Allison,2012,University of Texas at Austin,"Cryptography,Algorithms & complexity",3,19,19,7.6,H-index and Citations are from semanticscholar.,Zimiao Zhou,,,,,,,
57,Columbia University,Blei,,David,2004,University of California - Berkeley,Machine learning & data mining,88,87609,76,26.7,,Xiaojin Huang,,,,,,,
57,Columbia University,Carloni,P.,Luca,2004,University of California - Berkeley,Design automation,44,7689,28,9.4,Mid name is unknown.,Shuo Li,,,,,,,
57,Columbia University,Chaintreau,,Augustin,2006,Ecole Normale Supérieure,"Measurement & perf. analysis,The Web & information retrieval",33,7873,14,3.5,�����Ҳ�����Ӧ��ѧУ,Zimiao Zhou,,,,,,,
57,Columbia University,Chang,,Shih-Fu,1993,University of California - Berkeley,Computer vision,116,56227,88,22.6,,Xiaojin Huang,,,,,,,
57,Columbia University,Chen,,Xi,2007,Tsinghua University,Algorithms & complexity,94,51153,32,10.6,Full name: Xi Chen 0001,Shuo Li,,,,,,,
57,Columbia University,Chilton,B.,Lydia,2015,University of Washington,Human-computer interaction,15,3125,9,2.8,Can't find accurate mid name.,Zimiao Zhou,,,,,,,
57,Columbia University,Cidon,,Asaf,,Stanford University,"Computer networks,Computer security",17,1432,6,1.3,Can't find accurate Ph.D. graduate year.,Zimiao Zhou,,,,,,,
57,Columbia University,Collins,,Michael,1998,University of Pennsylvania,Natural language processing,57,24194,59,23.6,Full name: Michael Collins 0001,Shuo Li,,,,,,,
57,Columbia University,Edwards,A.,Stephen,1997,University of California - Berkeley,,34,7303,7,3,Can't find accurate mid name and research interest.,Zimiao Zhou,,,,,,,
57,Columbia University,Erlich,,Yaniv,2010,The Watson School of Biological Sciences at Cold Spring Harbor Laboratory,,28,11970,1,0.3,�����Ҳ�����ӦѧУ,Zimiao Zhou,,,,,,,
57,Columbia University,Feiner,K.,Steven,1987,Brown University,Human-computer interaction,79,47169,34,12.9,Mid name is unknown.,Shuo Li,,,,,,,
57,Columbia University,Geambasu,,Roxana,2011,University of Washington,"Computer security,Operating systems",19,1809,11,2.1,,Zimiao Zhou,,,,,,,
57,Columbia University,Gravano,,Luis,1997,Stanford University,Databases,55,15699,21,7.7,,Shuo Li,,,,,,,
57,Columbia University,Gu,,Ronghui,2016,Yale University,"Programming languages,Operating systems",9,551,10,1.9,,Zimiao Zhou,,,,,,,
57,Columbia University,Hirschberg,,Julia,1985,University of Pennsylvania,Natural language processing,75,24058,24,9.3,,Shuo Li,,,,,,,
57,Columbia University,Hsu,J.,Daniel,2010,University of California - San Diego,Machine learning & data mining,41,7868,29,8.7,1.Google Scholar page provided by csrankings seems wrong. The data here is from Google Scholar page provided by Daniel Hsu's homepage. 2.Mid name is unknown.,Shuo Li,,,,,,,
57,Columbia University,Jana,,Suman,2014,University of Texas at Austin,Computer security,31,4879,28,7.2,,Shuo Li,,,,,,,
57,Columbia University,Jebara,,Tony,2002,Massachusetts Institute of Technology,Machine learning & data mining,50,18877,39,15.2,,Shuo Li,,,,,,,
57,Columbia University,Kaiser,E.,Gail,1985,Carnegie Mellon University,Software engineering,54,11173,15,5.4,Can't find accurate mid name.,Zimiao Zhou,,,,,,,
57,Columbia University,Katz-Bassett,,Ethan,2012,University of Washington,"Computer networks,Measurement & perf. analysis",28,3695,25,3.9,,Shuo Li,,,,,,,
57,Columbia University,Kender,Ronald,John,1980,Carnegie Mellon University,Computer vision,34,4817,14,7.3,,Zimiao Zhou,,,,,,,
57,Columbia University,Kim,A.,Martha,2008,University of Washington,Computer architecture,15,1333,13,2.8,Can't find accurate mid name.,Zimiao Zhou,,,,,,,
57,Columbia University,Malkin,,Tal,2000,Massachusetts Institute of Technology,Cryptography,43,7161,31,7.9,,Shuo Li,,,,,,,
57,Columbia University,McKeown,,Kathy,1982,University of Pennsylvania,Natural language processing,11,513,64,27.5,��Դ��semanticscholar,Xiaojin Huang,,,,,,,
57,Columbia University,Misra,,Vishal,2000,University of Massachusetts Amherst,"The Web & information retrieval,Measurement & perf. analysis",52,13501,13,3.8,,Zimiao Zhou,,,,,,,
